Identifier,Year,Company Name,MATCH,Country of Headquarters,IPO Date,TRBC Economic Sector Name,Balance Sheet Period End Date,Balance Sheet Accounting Standard,Total Assets,Total Equity,Price Close,Common Shares - Outstanding,Net Income Before Extraordinary Items,Net Cash Flow from Operating Activities,Common Equity,Book Value Per Share,YTD Total Return,NI,NI CHANGE,LOSS,NI PER LAGGED PRICE,NI CHANGE PER LAGGED PRICE,NI PER LAGED TA,CASH FLOW PER LAGGED TOTAL ASSETS
CPRI.MI,2019,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2019,IFRS,5421384211.82,2672802277.87,9.11,1147895800,345716655.83,382149182.79,2672802277.87,2.34,10.8%,0.30117424929161685,0.004802884013553332,0,0.035641922993090755,0.0005683886406571991,5.5906889142408265e-11,0.07271216922159843
CPRI.MI,2018,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2018,IFRS,5255642719.52,2480502798.42,8.45,1146618042,339824754.56,351867143.77,2480502798.42,2.15,15.5%,0.2963713652780635,0.010664398200029124,0,0.03834040947969774,0.001379611668826536,5.972976704647828e-11,0.06637549947225373
CPRI.MI,2017,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2017,IFRS,5301160014.88,2330346325.02,7.73,1152546887,329290675.5,339487290.22,2330346325.02,2.01,39.8%,0.2857069670780344,0.13493955616302528,0,0.058546509647138194,0.02765154839406256,3.286651033254222e-11,0.07097305665123115
CPRI.MI,2016,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2016,IFRS,4783326324.64,1997476871.32,4.88,1158915312,174726661.06,312762825.9,1997476871.32,1.73,17.4%,0.15076741091500911,0.013704631301218406,0,0.03450055169679842,0.003136071235976752,3.8682375582696846e-11,0.06818066707315275
CPRI.MI,2015,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2015,IFRS,4587265559.67,1895613644.51,4.37,1158157108,190484464.76,270957092.13,1895613644.51,1.64,56.8%,0.16447204221622752,0.029226357944208997,0,0.052379631279053346,0.00930775730707293,2.9794593530708725e-11,0.06372672135236565
CPRI.MI,2014,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2014,IFRS,4251859916.53,1905038408.03,3.14,1153837434,156051533.3,273513578.9,1905038408.03,1.66,-14.0%,0.13524568427201852,0.043584738939793394,0,0.032201353398099646,0.010377318795188903,3.9831654625797164e-11,0.06025497931648938
CPRI.MI,2013,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2013,IFRS,4539269318.53,1912747065.45,4.2,1151366352,205899332,227616350.99,1912747065.45,1.65,6.1%,0.17883042321181192,0.0005460973562746441,0,0.04669201650438953,0.0001425841661291499,4.776572290198943e-11,0.05069795014173553
CPRI.MI,2012,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2012,IFRS,4489655900.36,1885291323.62,3.83,1152603764,206750052.78,226277179.65,1885291323.62,1.63,14.3%,0.17937652056808656,0.0009343034999692024,0,0.05386682299341939,0.0002805716216123731,5.031665322669012e-11,0.06025478155098365
CPRI.MI,2011,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2011,IFRS,3755339805.83,1765307443.37,3.33,1154906870,206084142.39,208284789.64,1765307443.37,1.52,6.9%,0.17844221706811736,0.0021463672853918037,0,0.055245268442141594,0.0006645099954773386,5.349649615882078e-11,0.05873158104009287
CPRI.MI,2010,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2010,IFRS,3546384857.2,1671995184.27,3.23,1157045640,208949234.16,256437696.48,1671995184.27,1.45,35.5%,0.18058858435350916,0.010181459419129124,0,0.06919102848793454,0.0039009423061797414,6.751851676950401e-11,0.07596558937449023
CPRI.MI,2009,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2009,IFRS,3375708641.13,1494015919.37,2.61,1151783520,196272118.19,342295138.29,1494015919.37,1.3,55.0%,0.17040712493438004,0.01710472638902985,0,0.10083261830436689,0.010121139875165592,6.1511312904029e-11,0.13562378946099046
CPRI.MI,2008,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2008,IFRS,2523857648.06,1331908975.27,1.69,1153837012,176885981.47,217485078.49,1331908975.27,1.15,-25.4%,0.1533023985453502,0.004446647363726686,0,0.06361095375325733,0.001845081893662525,6.92582376851229e-11,0.0872640796353767
CPRI.MI,2007,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2007,IFRS,2492263476.55,1278907287.18,2.41,1157422184,182582245.24,224955868.41,1278907287.18,1.1,-11.7%,0.15774904590907687,0.02414609680576202,0,0.06360848625366003,0.009736329357162104,7.053253623581322e-11,0.09876476217791524
CPRI.MI,2006,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2006,IFRS,2277693617.13,1050247423.5,2.48,1156197812,154471437.43,152072419.21,1050247423.5,0.92,22.1%,0.13360294910331486,0.009446945975704418,0,0.07221781032611614,0.00510645728416455,6.8279455805031e-11,0.08028305879762183
CPRI.MI,2005,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2005,IFRS,1894203104.46,821185427.25,1.85,1125424052,139728152.12,114991889.56,821185427.25,0.73,34.4%,0.12415600312761044,0.007266903587741652,0,0.07711552989292574,0.004513604712883013,7.455960894306213e-11,0.06323966174296852
CPRI.MI,2004,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2004,IFRS,1818350800.6,847095190.96,1.61,1124192360,131405832.67,155739794.19,847095190.96,0.75,25.7%,0.11688909953986878,0.027316680219255374,0,0.09660256160319734,0.02257576877624411,8.223977417418409e-11,0.09934115496987611
CPRI.MI,2003,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2003,Italian,1567726832.22,689981498.5,1.21,1121600000,100464425.51,95554604.61,689981498.5,0.62,32.0%,0.08957241932061341,0.008466717635520676,0,0.11338280926659924,0.010717364095595792,1.2096957666853772e-10,0.08773224128625706
CPRI.MI,2002,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2002,Italian,1089161786.01,502661796.5,0.79,1121600000,90968155.01,121843315.07,502661796.5,0.45,16.6%,0.08110570168509273,0.030769806633380893,0,0.13983741669843575,0.05305139074720844,8.912224001681274e-11,0.1817299392974521
CPRI.MI,2001,Davide Campari Milano NV,TABK.PR,Italy,06/07/2001,Consumer Non-Cyclicals,2001,Italian,670463631.59,383172319.23,0.58,1121600000,56456739.89,78586756.18,383172319.23,0.34,-11.7%,0.05033589505171184,0.007521173271408811,NA,NA,NA,7.483982025244484e-11,0.13914181399221018
CRDI.MI,2022,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2022,IFRS,917993364726.03,67785744863.01,14.2,1935269741,6908176369.86,47203553082.19,67785744863.01,32.75,3.7%,3.569619378376877,2.4940406432511146,0,0.23270008985507673,0.1625841358051574,9.454916478298187e-13,0.045270230274816546
CRDI.MI,2021,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2021,IFRS,1042706272878.16,70692085578.52,15.34,2211080878,2378191574.02,10321033126.44,70692085578.52,31.82,79.6%,1.0755787351257624,2.622635068200853,0,0.11442326969423004,0.27900373065966516,-1.6128930183626682e-12,0.009072744095189732
CRDI.MI,2020,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2020,IFRS,1137586712261.85,72675867122.62,9.4,2237257043,-3461162677.09,7840742550.07,72675867122.62,32.64,-41.3%,-1.5470563330750906,2.5714994661875608,1,-0.10610811612312007,0.1763717054998327,1.0733748030736725e-12,0.008174413980549721
CRDI.MI,2019,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2019,IFRS,959180996793.94,68847386947.07,14.58,2233372082,2287962693.09,-60911822074.75,68847386947.07,30.97,34.5%,1.02444313311247,1.0228366490754415,0,0.09057852635830857,0.09043648532939358,2.0395003072834817e-12,-0.06382122434234268
CRDI.MI,2018,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2018,IFRS,954413248921.92,64672217634.65,11.31,2230171905,4565785851.91,-44498348472.34,64672217634.65,29.14,-35.4%,2.0472797821879114,0.5429028991657254,0,0.10953877914328043,0.029047774166170433,1.664815274549041e-12,-0.044329258840214006
CRDI.MI,2017,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2017,IFRS,1003814402418.4,71173110927.17,18.69,2225945295,3348660644.67,57917763702.45,71173110927.17,36.55,13.7%,1.504376883022186,12.091990557521186,0,0.10447061687654069,0.8397215664945268,-1.1330546711551487e-11,0.06409456218567723
CRDI.MI,2016,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2016,IFRS,903629913793.1,41353605971.4,14.4,1233271900.11,-13057406433.98,22087104709.84,41353605971.4,34.46,-44.8%,-10.587613674499,10.876482315849126,1,-0.37651542227948076,0.38678813356504715,2.828575497267139e-13,0.02363695723433289
CRDI.MI,2015,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2015,IFRS,934430962956.53,54394221392.04,28.12,1191229997.8,344108991,24486666087.47,54394221392.04,46.76,5.4%,0.28886864135012635,1.9144861276286398,0,0.008888265887696195,0.05890726546549661,1.9409027364571013e-12,0.02397712101287922
CRDI.MI,2014,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2014,IFRS,1021251303453.7,59746849331.64,32.5,1170500840.7,2579028609.45,7017965281.56,59746849331.64,52.16,0.9%,2.203354768978766,17.907467530157014,0,0.05921404915288272,0.4812541663573505,-1.2842011926379282e-11,0.006182022165070597
CRDI.MI,2013,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2013,IFRS,1135221630425.82,64218961156.77,37.21,1155705309.4,-18149326497.51,21057141875.36,64218961156.77,56.52,60.2%,-15.70411276117825,16.837197605102073,1,-0.639939395321037,0.6861123718460502,9.581212601609403e-13,0.017219442525102255
CRDI.MI,2012,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2012,IFRS,1222870127454.08,81246902047.71,24.54,1155286737.97,1309037893.18,-25273370540.43,81246902047.71,75.73,-12.4%,1.133084843923823,20.161663660960603,0,0.041308233464229786,0.7350223718906527,-1.5303931739759353e-11,-0.021370821223639227
CRDI.MI,2011,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2011,IFRS,1182611106796.12,66639913268.61,27.43,584431437.75,-11120899676.38,28242368932.04,66639913268.61,121.73,-31.7%,-19.02857881703678,22.05764214220219,1,-0.28040935480455026,0.32504630330389317,2.278158042345209e-12,0.022714217938234214
CRDI.MI,2010,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2010,IFRS,1243378442913.52,85912708180.05,67.86,584418325.96,1770240117.72,34149687646.31,85912708180.05,156.37,-29.6%,3.0290633251654095,1.5503748860302244,0,0.028630088139559636,0.01465382690009664,3.133262915663794e-12,0.025683974616400464
CRDI.MI,2009,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2009,IFRS,1329610706923.21,85451629158.79,105.8,532171274.11,2437045467.56,-21018517723.19,85451629158.79,163.26,51.3%,4.579438211195634,6.607921078809421,0,0.06670703876468512,0.09625522328928508,7.504511071569799e-12,-0.01438092165176285
CRDI.MI,2008,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2008,IFRS,1461555679959.74,76877222851.23,68.65,501251150.65,5607676716.85,62564262450.9,76877222851.23,155.17,-67.5%,11.187359290005055,6.104682547628709,0,0.04787879521529169,0.026126348316479968,1.591683892651104e-11,0.04196827759584412
CRDI.MI,2007,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2007,IFRS,1490751253920.78,84163108906.56,233.66,497884130.74,8609433219.05,19239538988.99,84163108906.56,202.6,-11.6%,17.292041837633764,1.0420642830119817,0,0.07057976260258679,0.004253323604130538,1.966863808389452e-11,0.01770945536585561
CRDI.MI,2006,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2006,IFRS,1086399247832.57,50761811008.04,245,388056474.51,7114668584.47,-2275839590.4,50761811008.04,130.78,18.4%,18.334106120645746,10.762135157650082,0,0.09520254502360445,0.055883971116679206,2.1405388940882223e-11,-0.0024414970081453723
CRDI.MI,2005,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2005,IFRS,932149244011.89,41675661563.6,192.58,386266851.42,2924801382.92,-7090452172.06,41675661563.6,165.04,44.1%,7.571970962995663,4.405962416358794,0,0.04695213593970151,0.027320409353003002,3.994376614830013e-11,-0.020044171755463504
CRDI.MI,2004,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2004,IFRS,353741339805.04,19486963949.18,161.27,234163329.9,2804792765.43,2488367205.82,19486963949.18,82.39,3.3%,11.977933379354457,1.5513146532923425,0,0.07976249170509728,0.010330389913380453,4.6561462889591095e-11,0.008298155834769713
CRDI.MI,2003,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2003,Italian,299869905478.71,16209956829.82,150.17,236663223.3,2467597195.83,-16796389060.2,16209956829.82,68.4,17.1%,10.426618726062115,2.4128727939077343,0,0.09332813038007622,0.021597500840563322,4.3189403551286396e-11,-0.07500652574461245
CRDI.MI,2002,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2002,Italian,223932369796.59,12724911308.44,111.72,235905455.78,1890486386.63,3340387723.83,12724911308.44,53.87,-12.7%,8.01374593215438,1.1656652353700858,0,0.07222193522129039,0.010505274291367031,3.586479435963802e-11,0.018002736129104125
CRDI.MI,2001,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2001,Italian,185548891006.06,8430262044.89,110.96,189015333.55,1294392257.08,5712324034.58,8430262044.89,43.79,-17.0%,6.848080696784295,0.1295638139137134,0,0.0468533162067891,0.0008864519288020896,3.896983813376258e-11,0.02991660523393547
CRDI.MI,2000,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,2000,Italian,190941585447.68,8080496311.3,146.16,188181564.41,1313064059.92,-1818052855.36,8080496311.3,42.9,16.8%,6.977644510698008,0.08849009306514244,0,0.05068752368660474,0.0006428163087690138,3.936104412087175e-11,-0.010153745348215896
CRDI.MI,1999,UniCredit SpA,BKOM.PR,Italy,01/11/2005,Financials,1999,Italian,179052437599.24,7687743211.32,137.66,187807857.25,1293837329.44,4981295831.2,7687743211.32,40.9,-1.9%,6.889154417632866,5.447961695727475,0,0.0418590012008316,0.033102209841581444,1.4353482816323716e-11,0.02846053275988951
GNC.L,2022,Greencore Group PLC,TKM1T.TL,Ireland Republic of,18/04/1991,Consumer Non-Cyclicals,2022,IFRS,1493984777.81,519608061.96,0.78,516836560,36046693.3,103676093.12,519608061.96,0.99,-50.5%,0.06974485957417563,0.003744723217789417,0,0.039854205470957506,0.0021398418387368096,3.628689439287694e-11,0.05867272140945428
GNC.L,2021,Greencore Group PLC,TKM1T.TL,Ireland Republic of,18/04/1991,Consumer Non-Cyclicals,2021,IFRS,1767023765.55,579020098.78,1.75,526546662,34752151.49,140513620.38,579020098.78,1.13,11.2%,0.06600013635638621,0.0988512809537073,0,0.04150951972099762,0.062170616952017164,-1.9272103138136035e-11,0.07725442983871196
GNC.L,2020,Greencore Group PLC,TKM1T.TL,Ireland Republic of,18/04/1991,Consumer Non-Cyclicals,2020,IFRS,1818842242.1,352399887.84,1.59,446157256,-14656776.53,3186255.77,352399887.84,0.79,-55.9%,-0.03285114459732108,0.14636222662326098,1,-0.00925384354854115,0.04122879623190451,3.927553026566487e-11,0.0018692149261955555
GNC.L,2019,Greencore Group PLC,TKM1T.TL,Ireland Republic of,18/04/1991,Consumer Non-Cyclicals,2019,IFRS,1704595723.77,367903661.83,3.55,446006581,50626689.6,95355124.11,367903661.83,0.69,54.9%,0.11351108202593989,0.09526769845424114,0,0.050004881949753256,0.04196814909878464,6.680976943894909e-12,0.032993457520849714
